soc_code,Title,total_weight_impact,ability_base,n_abil,abil_base_impact,aioe,rank
49-3091.00,Bicycle Repairers,5.070883709798055,9.834231428571428,52,0.5156359952101186,-0.924579990395225,668
49-3092.00,Recreational Vehicle Service Technicians,5.646690800299177,10.986768571428572,52,0.5139537402274559,-0.9444972918935917,671
49-3093.00,Tire Repairers and Changers,4.421449543754674,9.52390857142857,52,0.464247373921552,-1.5330030144541014,854
49-9011.00,Mechanical Door Repairers,5.367447509349289,11.268534285714285,52,0.47632170904017973,-1.390047175161907,823
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",5.538080987284967,10.665882857142858,52,0.5192332469295926,-0.8819898076936253,659
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",6.367334181002244,12.585448571428572,52,0.5059282666695994,-1.0395160483641404,711
49-9031.00,Home Appliance Repairers,5.513461017202692,10.883251428571429,52,0.5066005369248744,-1.031556607315851,707
49-9041.00,Industrial Machinery Mechanics,6.345790366492146,13.052397142857142,52,0.4861781554022701,-1.2733503510065685,786
49-9043.00,"Maintenance Workers, Machinery",5.026939745699327,10.135734285714285,52,0.49596206885420224,-1.1575122907455648,753
49-9044.00,Millwrights,6.482140732984293,13.784342857142857,52,0.4702538815352621,-1.4618880976742805,836
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",4.965057830964846,10.288511428571429,52,0.48258272009853326,-1.3159190279909874,801
49-9051.00,Electrical Power-Line Installers and Repairers,6.1286092146596856,12.860877142857143,52,0.4765311997450718,-1.3875668796220262,821
49-9052.00,Telecommunications Line Installers and Repairers,5.333814450261779,10.75762,52,0.4958173322967143,-1.1592259201792907,754
49-9061.00,Camera and Photographic Equipment Repairers,4.810154136125655,8.662982857142858,52,0.5552537983103079,-0.45551927297626515,561
49-9062.00,Medical Equipment Repairers,5.891964278234854,11.116214285714285,52,0.5300333482961694,-0.7541204434486448,626
49-9063.00,Musical Instrument Repairers and Tuners,5.996862902019447,11.394540000000001,52,0.5262926719305427,-0.7984087230197203,635
49-9064.00,Watch and Clock Repairers,4.516718937920718,8.473517142857142,52,0.5330394524224387,-0.718529238289235,616
49-9071.00,"Maintenance and Repair Workers, General",5.940854136125654,11.91510857142857,52,0.49859840558829005,-1.1262990001771316,738
49-9081.00,Wind Turbine Service Technicians,6.492682902019446,12.993891428571429,52,0.4996719372106731,-1.1135887670606333,734
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",4.608577023186237,8.980731428571428,52,0.5131627707431985,-0.9538620896539325,678
49-9092.00,Commercial Divers,6.99774789827973,14.182108571428572,52,0.4934208381662984,-1.1875995595065518,756
49-9094.00,Locksmiths and Safe Repairers,5.268321495886313,10.606374285714285,52,0.49671276479298015,-1.1486243174595099,745
49-9095.00,Manufactured Building and Mobile Home Installers,7.216788436798803,15.593565714285713,52,0.4628055294747176,-1.5500739405962798,855
49-9096.00,Riggers,5.385144801795064,11.211574285714285,52,0.4803201285172574,-1.342707308695383,807
49-9097.00,Signal and Track Switch Repairers,6.1092784741959605,12.426165714285714,52,0.49164630624332023,-1.2086093872037118,766
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",4.911849723261032,10.472754285714286,52,0.46901221868264453,-1.476588944840601,843
49-9099.01,Geothermal Technicians,6.3718823934181,12.456822857142857,52,0.5115174604706211,-0.9733419789067583,683
51-1011.00,First-Line Supervisors of Production and Operating Workers,6.4451671802543,11.13562857142857,52,0.5787879093588931,-0.17688375690914268,493
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",5.703682692595362,11.256645714285714,52,0.5066946972806354,-1.0304417821471257,705
51-2021.00,"Coil Winders, Tapers, and Finishers",3.9543163201196707,7.728217142857143,52,0.5116725173508452,-0.9715061605173657,681
51-2022.00,Electrical and Electronic Equipment Assemblers,4.71198937920718,9.031862857142857,52,0.5217073657712483,-0.8526971193557086,651
51-2023.00,Electromechanical Equipment Assemblers,4.61767373223635,8.709091428571428,52,0.5302130273988634,-0.7519931066904275,625
51-2031.00,Engine and Other Machine Assemblers,5.09942937920718,10.268037142857143,52,0.4966313725067256,-1.1495879732201884,746
51-2041.00,Structural Metal Fabricators and Fitters,4.271554569932685,8.799451428571428,52,0.4854341892340171,-1.2821586461998606,789
51-2051.00,Fiberglass Laminators and Fabricators,5.352036230366492,11.18728857142857,52,0.4784033410951032,-1.3654013909770684,814
51-2061.00,Timing Device Assemblers and Adjusters,4.517281959611069,8.49662,52,0.5316563480079219,-0.7349047033118133,621
51-2092.00,Team Assemblers,4.809888182498129,9.295568571428571,52,0.5174388361011177,-0.9032349945713588,664
51-3011.00,Bakers,4.514267898279731,8.276214285714286,52,0.5454508235814877,-0.571583011985518,581
51-3021.00,Butchers and Meat Cutters,4.695092984293193,9.344271428571428,52,0.5024568282485121,-1.0806166462986881,728
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",4.241492834704562,8.51304,52,0.49823480621547206,-1.1306038876095768,740
51-3023.00,Slaughterers and Meat Packers,3.1758577412116678,6.995634285714286,52,0.4539770965010356,-1.654599451358402,868
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",4.913635317875841,9.478097142857143,52,0.5184200207927645,-0.8916181163153777,663
51-3092.00,Food Batchmakers,4.728824338070306,8.664217142857142,52,0.5457878375046027,-0.5675928868350459,579
51-3093.00,Food Cooking Machine Operators and Tenders,4.37095329842932,8.271771428571428,52,0.5284180463850416,-0.7732450443601527,630
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",5.121732715033657,10.83616,52,0.4726520017269639,-1.433495206358932,831
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",4.952218982797307,9.69808857142857,52,0.5106386631059427,-0.9837466275769401,690
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",5.887253358264772,12.150537142857143,52,0.4845261809454797,-1.2929091418335186,792
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",4.9841454450261775,10.166285714285713,52,0.4902621847448604,-1.224996894138933,776
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",5.139738519072551,10.193231428571428,52,0.504230533279757,-1.0596166087059586,722
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",5.1733976514584885,10.692357142857142,52,0.48384070811874197,-1.301024896638693,794
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",4.608517621540763,9.383131428571428,52,0.4911492135245946,-1.2144947884380892,770
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",4.962085340314136,9.869771428571429,52,0.5027558516653874,-1.0770763152487843,726
51-4041.00,Machinists,5.598928481675393,11.137682857142856,52,0.5027013745578749,-1.0777213048527787,727
51-4051.00,Metal-Refining Furnace Operators and Tenders,5.498443395661929,11.588577142857142,52,0.4744709663559523,-1.4119593112040354,827
51-4052.00,"Pourers and Casters, Metal",4.660316320119671,9.625734285714286,52,0.48415177292356026,-1.2973419998323539,793
51-4061.00,"Model Makers, Metal and Plastic",5.619336948391922,11.267377142857143,52,0.49872626762602446,-1.1247851590638653,737
51-4062.00,"Patternmakers, Metal and Plastic",5.035439730740464,9.710342857142857,52,0.5185645661354203,-0.8899067507973488,662
51-4071.00,Foundry Mold and Coremakers,4.093970665669409,9.057754285714285,52,0.4519851760746414,-1.6781830817248595,873
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",5.2458900074794315,10.679842857142857,52,0.49119543027460305,-1.2139475985330632,768
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",5.608186566940912,11.029919999999999,52,0.5084521525941179,-1.009634135441195,695
51-4111.00,Tool and Die Makers,5.415408107703814,10.471571428571428,52,0.5171533369793959,-0.9066152027701492,666
51-4121.00,"Welders, Cutters, Solderers, and Brazers",4.416975602094241,9.219142857142858,52,0.4791091395955571,-1.357044987414283,811
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",4.814733193717277,9.70152,52,0.4962864781722119,-1.1536713996426893,749
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",5.700852819745699,11.73484,52,0.48580575617100014,-1.277759425637588,787
51-4192.00,"Layout Workers, Metal and Plastic",5.24122091249065,10.3595,52,0.5059337721406101,-1.0394508655427848,710
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",4.872263141361256,9.45802,52,0.5151462083354927,-0.9303788930303208,669
51-4194.00,"Tool Grinders, Filers, and Sharpeners",5.289285235602094,10.747765714285714,52,0.4921288178594814,-1.2028966210448413,761
51-5111.00,Prepress Technicians and Workers,4.4768297681376215,7.640645714285714,52,0.5859229619516704,-0.0924072684090997,474
51-5112.00,Printing Press Operators,5.229006776364996,10.247791428571428,52,0.510256947832313,-0.9882660008406656,691
51-5113.00,Print Binding and Finishing Workers,5.375555272999252,10.58556857142857,52,0.5078192292389824,-1.0171277231669031,697
51-6011.00,Laundry and Dry-Cleaning Workers,3.6281301421091996,7.1152171428571425,52,0.5099113729440322,-0.9923574847780522,693
51-6021.00,"Pressers, Textile, Garment, and Related Materials",2.93865804038893,6.876308571428572,52,0.42735982684069923,-1.9697384703251468,894
51-6031.00,Sewing Machine Operators,3.8898102617801045,8.152757142857142,52,0.4771159245419294,-1.3806439457073645,820
51-6041.00,Shoe and Leather Workers and Repairers,3.981128002991772,7.86668,52,0.5060747358468595,-1.0377819053276978,709
51-6042.00,Shoe Machine Operators and Tenders,4.374603440538519,8.89104,52,0.49202381729679756,-1.2041397904133533,762
51-6051.00,"Sewers, Hand",3.7008807479431565,7.6278942857142855,52,0.48517724673692186,-1.285200754105696,790
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",4.4938367539267015,8.52106,52,0.5273800153885434,-0.7855349626751402,634
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,4.808451009723261,9.746537142857143,52,0.49334968299455845,-1.1884420114673535,757
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",5.060815093492894,10.317251428571428,52,0.4905197017374265,-1.2219479844107697,775
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",4.306363485415108,8.774768571428572,52,0.49076661684696865,-1.2190245972120768,771
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",4.85172545998504,10.438379999999999,52,0.4647967845570904,-1.526498187666722,853
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",5.4521697681376216,10.75434,52,0.5069739071051893,-1.0271360369929972,703
51-6092.00,Fabric and Apparel Patternmakers,6.025164278234854,10.806931428571428,52,0.5575277605912711,-0.42859636722616906,551
51-6093.00,Upholsterers,5.462964218399401,11.728897142857143,52,0.46576964158359313,-1.5149799060082605,851
51-7011.00,Cabinetmakers and Bench Carpenters,5.690314061331338,12.04364,52,0.4724746057945387,-1.4355955111920937,832
51-7021.00,Furniture Finishers,5.221337531787584,10.876254285714285,52,0.48006762205308984,-1.3456968955469266,808
51-7031.00,"Model Makers, Wood",5.415573672400897,10.588945714285714,52,0.5114365318819852,-0.9743001446523256,684
51-7032.00,"Patternmakers, Wood",5.584161346297681,11.428254285714285,52,0.48862767721908995,-1.244348882706439,783
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",4.511264981301421,9.44244857142857,52,0.4777643158101841,-1.3729672233841554,817
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",5.226435871353776,10.820822857142858,52,0.4829980067462051,-1.3110021815823452,799
51-8011.00,Nuclear Power Reactor Operators,6.787823814510097,10.929722857142856,52,0.6210426287318053,0.3233971126098517,378
51-8012.00,Power Distributors and Dispatchers,5.62597904263276,8.82324,52,0.6376318724904637,0.5198078666134517,328
51-8013.00,Power Plant Operators,6.0490228122662675,11.144485714285715,52,0.5427816919817343,-0.6031845821154866,588
51-8013.03,Biomass Plant Technicians,5.823493223635003,11.402791428571428,52,0.5107076859306008,-0.9829294218482301,688
51-8013.04,Hydroelectric Plant Technicians,6.655586417352281,12.760774285714286,52,0.5215660326194489,-0.8543704536748901,652
51-8021.00,Stationary Engineers and Boiler Operators,5.697461077038145,10.7304,52,0.5309644633040842,-0.7430963724645075,622
51-8031.00,Water and Wastewater Treatment Plant and System Operators,5.626606073298429,10.581251428571429,52,0.5317524218454447,-0.7337672231986518,620
51-8091.00,Chemical Plant and System Operators,6.394102961854899,11.8827,52,0.5381018591612091,-0.6585921405468591,601
51-8092.00,Gas Plant Operators,6.2019956320119665,11.600482857142858,52,0.5346325414543552,-0.6996676299781095,612
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",6.489473418100224,12.232594285714285,52,0.530506715626046,-0.7485159423915546,624
51-8099.01,Biofuels Processing Technicians,6.714061795063575,13.011357142857143,52,0.5160154871891591,-0.9200869401497751,667
51-9011.00,Chemical Equipment Operators and Tenders,6.302587389678384,11.936445714285714,52,0.528012068293944,-0.7780516807651314,631
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",5.657508586387434,11.399091428571428,52,0.49631223872870117,-1.153366403803384,748
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",5.497010471204188,11.370628571428572,52,0.4834394542634823,-1.3057755997692846,796
51-9022.00,"Grinding and Polishing Workers, Hand",5.003524233358265,10.24256857142857,52,0.488502878791116,-1.245826451768262,784
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",5.162493821989528,10.218737142857142,52,0.5051988078192315,-1.048152582066322,715
51-9031.00,"Cutters and Trimmers, Hand",3.901710486163051,7.724702857142857,52,0.5050952196245618,-1.0493790294991852,716
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",5.3687423485415104,11.105465714285714,52,0.48343243648353557,-1.3058586877913076,797
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",5.439409065071055,11.131517142857142,52,0.4886493903089758,-1.2440918074341558,782
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",4.753548975317876,9.255997142857142,52,0.5135642224118654,-0.949109044482858,675
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",5.067028571428571,9.271337142857142,52,0.5465261907051163,-0.5588510471861974,575
51-9071.00,Jewelers and Precious Stone and Metal Workers,4.538384158563949,8.302894285714286,52,0.5466026667800117,-0.557945597621892,573
51-9071.06,Gem and Diamond Workers,4.918604442782348,9.18790857142857,52,0.535334500179684,-0.691356687989011,609
51-9081.00,Dental Laboratory Technicians,5.021795302916978,9.349182857142857,52,0.5371373498252077,-0.6700115885146836,602
51-9082.00,Medical Appliance Technicians,6.185244038893043,11.47294857142857,52,0.5391154680407392,-0.6465913714226285,598
51-9083.00,Ophthalmic Laboratory Technicians,4.756507389678384,9.373588571428572,52,0.5074371841086123,-1.0216510018172773,701
51-9111.00,Packaging and Filling Machine Operators and Tenders,5.134375467464472,10.27834,52,0.4995335304596337,-1.1152274538342029,735
51-9123.00,"Painting, Coating, and Decorating Workers",3.570848122662677,7.0760371428571425,52,0.5046395391334605,-1.054774124667115,719
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",5.056645998504114,10.72138,52,0.47164133707639444,-1.4454611168579883,833
51-9141.00,Semiconductor Processing Technicians,5.0094020792819745,9.54184857142857,52,0.5249928294064287,-0.813798396832545,642
51-9151.00,Photographic Process Workers and Processing Machine Operators,5.29599827973074,9.745288571428572,52,0.5434419146147864,-0.5953677806352912,586
51-9161.00,Computer Numerically Controlled Tool Operators,6.477733118922962,12.62812857142857,52,0.5129606562273195,-0.9562550537357434,679
51-9162.00,Computer Numerically Controlled Tool Programmers,5.815633851907255,10.462114285714286,52,0.5558755805075017,-0.44815759260351606,558
51-9191.00,Adhesive Bonding Machine Operators and Tenders,5.344207255048616,11.226945714285714,52,0.476016130393183,-1.3936651178081894,824
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",4.068624472700074,8.306377142857142,52,0.4898193764532814,-1.2302395870364127,778
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,5.292715422587883,10.631974285714286,52,0.4978111572090116,-1.1356197413761686,742
51-9194.00,Etchers and Engravers,4.892760119670905,9.413714285714285,52,0.5197481006084791,-0.8758941229992074,657
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",4.749370740463725,9.688334285714285,52,0.49021540756152504,-1.225550719375497,777
51-9195.03,"Stone Cutters and Carvers, Manufacturing",4.531166178010471,9.560968571428571,52,0.4739233419876662,-1.4184429892215868,828
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",5.493428765893792,11.400162857142856,52,0.48187283240886714,-1.3243238461016638,803
51-9195.05,"Potters, Manufacturing",5.08790306656694,10.60272,52,0.4798677194688665,-1.3480636711435583,810
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",4.610978937920717,9.085342857142857,52,0.5075184294553712,-1.0206890857680377,700
51-9197.00,Tire Builders,4.394551832460733,9.723431428571429,52,0.4519548335115253,-1.6785423268952078,874
51-9198.00,Helpers--Production Workers,4.265751877337322,9.07542857142857,52,0.4700331057385917,-1.4645020046926245,839
53-1041.00,Aircraft Cargo Handling Supervisors,6.528028406881077,12.511642857142856,52,0.5217562938310892,-0.8521178285052579,650
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",5.74154622288706,10.00484,52,0.5738768658856174,-0.2350287673486393,511
53-1042.01,Recycling Coordinators,5.128425504861631,8.351948571428572,52,0.6140394018236192,0.24048139339406688,403
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,6.008142931937172,10.203005714285714,52,0.588860096738443,-0.05763263573308546,464
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10.00824827225131,19.22444857142857,52,0.5206000179961259,-0.8658077237099602,655
53-2012.00,Commercial Pilots,8.711153238593866,16.41090857142857,52,0.5308148053277199,-0.7448682697497611,623
53-2021.00,Air Traffic Controllers,8.8530423934181,13.800828571428571,52,0.6414862953769515,0.5654428645915036,318
53-2022.00,Airfield Operations Specialists,6.523454629768137,10.959037142857143,52,0.595258008959298,0.01811637257786428,448
53-2031.00,Flight Attendants,5.893510216903515,10.47856,52,0.5624351262867717,-0.37049490036927174,538
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",5.946598264771877,11.574342857142858,52,0.5137741587723973,-0.9466234725384877,673
53-3031.00,Driver/Sales Workers,5.125000792819746,9.787554285714286,52,0.5236242521076069,-0.8300018659649759,644
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,5.893459326851159,12.621877142857143,52,0.4669241555869787,-1.5013108702636793,849
53-3033.00,Light Truck Drivers,5.090662453253552,10.52816,52,0.48352821891513353,-1.3047246578207952,795
53-3051.00,"Bus Drivers, School",5.693069678384442,11.137377142857144,52,0.5111678993501303,-0.9774806584176977,686
53-3052.00,"Bus Drivers, Transit and Intercity",5.221812206432311,10.524285714285714,52,0.49616784912482936,-1.1550759254295244,752
53-3053.00,Shuttle Drivers and Chauffeurs,5.583147150336575,10.877645714285714,52,0.5132679714880009,-0.9526165502002376,677
53-4011.00,Locomotive Engineers,7.0609324906507105,13.909665714285714,52,0.5076277630021608,-1.0193946154066846,699
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",6.4699588930441285,13.1547,52,0.4918362937234698,-1.2063600029177073,764
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",6.035137307404637,12.302377142857143,52,0.490566760986407,-1.2213908196171495,774
53-4031.00,Railroad Conductors and Yardmasters,6.4991571727748685,12.114377142857142,52,0.5364829818433455,-0.6777590730042207,605
53-4041.00,Subway and Streetcar Operators,6.391814001495886,12.691931428571428,52,0.503612396384916,-1.0669351299935734,724
53-5011.00,Sailors and Marine Oilers,6.68703751682872,14.007005714285715,52,0.4774066387371161,-1.3772019928910186,819
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",7.500420643231114,14.703894285714286,52,0.5100975631005605,-0.9901530594550059,692
53-5022.00,Motorboat Operators,6.4760375018698575,13.171682857142857,52,0.4916636372214181,-1.2084041945785782,765
53-5031.00,Ship Engineers,7.0524562902019445,13.082165714285715,52,0.5390893560154698,-0.6469005285274567,599
53-6011.00,Bridge and Lock Tenders,5.138319117427075,9.896788571428571,52,0.5191905515958066,-0.8824953052812994,660
53-6021.00,Parking Attendants,4.697413956619297,9.44718,52,0.49722922148400867,-1.1425096536706816,744
53-6031.00,Automotive and Watercraft Service Attendants,4.925035093492895,10.026642857142857,52,0.49119482599146935,-1.2139547530307395,769
53-6041.00,Traffic Technicians,5.803686192969334,9.720057142857142,52,0.5970835466985106,0.0397300910232049,444
53-6051.00,Transportation Inspectors,6.082992774869109,10.30452,52,0.5903227685393506,-0.040315121116053496,460
53-6051.01,Aviation Inspectors,6.9780977262528046,12.195625714285715,52,0.5721803775987319,-0.25511458611367777,512
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",5.039666940912491,9.587662857142856,52,0.5256408173716616,-0.8061264494738699,638
53-6061.00,Passenger Attendants,4.7579693492894535,8.260945714285715,52,0.5759594014837142,-0.210372285533545,505
53-7011.00,Conveyor Operators and Tenders,5.6180531338818245,10.937094285714286,52,0.5136696262388413,-0.9478611006083585,674
53-7021.00,Crane and Tower Operators,5.792697756170531,12.315642857142857,52,0.4703528531448822,-1.4607163089687052,835
53-7031.00,Dredge Operators,4.877395751682871,10.191425714285714,52,0.4785783548268461,-1.3633292905538852,813
53-7041.00,Hoist and Winch Operators,5.498309005235602,11.229797142857143,52,0.4896178386207869,-1.2326257233917746,780
53-7051.00,Industrial Truck and Tractor Operators,5.081939940164547,11.093445714285714,52,0.4581029259123899,-1.6057510965229762,860
53-7061.00,Cleaners of Vehicles and Equipment,3.2055470306656693,7.067088571428571,52,0.45358806505203975,-1.6592054455399337,869
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",4.460036320119671,9.768825714285715,52,0.456558080834364,-1.6240415135551238,866
53-7062.04,Recycling and Reclamation Workers,4.873909439042633,10.38334,52,0.46939707637837463,-1.4720323664153196,841
53-7063.00,Machine Feeders and Offbearers,4.63454626776365,9.282025714285714,52,0.4993033213246485,-1.1179530482277005,736
53-7064.00,"Packers and Packagers, Hand",3.178295272999252,6.716768571428571,52,0.4731881468298481,-1.427147438766581,829
53-7065.00,Stockers and Order Fillers,4.466262423335826,8.959605714285715,52,0.4984887243659125,-1.1275975868939592,739
53-7071.00,Gas Compressor and Gas Pumping Station Operators,5.5808176215407626,10.913931428571429,52,0.5113480562037267,-0.9753476652584816,685
53-7072.00,"Pump Operators, Except Wellhead Pumpers",5.9797428122662675,11.795702857142857,52,0.5069424759750751,-1.0275081704099704,704
53-7073.00,Wellhead Pumpers,4.797749498878085,9.752697142857143,52,0.49194078608212993,-1.2051228505043348,763
53-7081.00,Refuse and Recyclable Material Collectors,4.024188825729245,8.612982857142857,52,0.46722359634002214,-1.4977655981017717,846
53-7121.00,"Tank Car, Truck, and Ship Loaders",5.912775392670157,12.689985714285713,52,0.4659402717856386,-1.5129597050197705,850
